fund,family,method,rebalance_date,ticker,weight,asset_class,allocation_group
Combined Equal-Weight,combined,equal_weight,2022-04-01,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-04-01,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-04-01,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-04-01,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-04-01,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-04-01,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-04-01,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-04-01,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-04-01,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-04-01,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-04-01,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-04-01,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-04-01,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-04-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-04-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-04-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-04-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-04-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-04-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-04-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-04-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-04-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-04-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-04-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-04-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-04-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-04-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-04-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-04-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-04-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-04-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-04-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-04-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-04-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-04-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-04-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-05-02,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-05-02,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-05-02,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-05-02,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-05-02,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-05-02,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-05-02,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-05-02,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-05-02,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-05-02,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-05-02,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-05-02,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-05-02,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-05-02,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-05-02,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-05-02,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-05-02,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-05-02,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-05-02,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-05-02,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-05-02,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-05-02,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-05-02,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-05-02,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-05-02,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-05-02,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-05-02,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-05-02,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-05-02,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-05-02,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-05-02,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-05-02,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-05-02,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-05-02,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-05-02,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-05-02,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-05-02,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-05-02,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-05-02,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-05-02,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-05-02,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-05-02,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-05-02,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-05-02,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-05-02,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-05-02,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-05-02,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-05-02,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-05-02,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-05-02,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-05-02,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-06-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-06-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-06-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-06-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-06-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-06-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-06-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-06-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-06-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-06-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-06-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-06-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-06-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-06-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-06-01,DIS,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-06-01,DOW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-06-01,DUK,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-06-01,EA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-06-01,EOS-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,ETC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,ETH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,GE,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-06-01,GILD,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-06-01,GS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-06-01,INTC,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-06-01,KO,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-06-01,LTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,MMM,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-06-01,MRK,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-06-01,MS,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-06-01,NEE,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-06-01,NEM,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-06-01,NKE,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-06-01,NUE,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-06-01,NVDA,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-06-01,O,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-06-01,OXY,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-06-01,PLD,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-06-01,PSA,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-06-01,QCOM,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-06-01,SBUX,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-06-01,SHW,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-06-01,SLB,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-06-01,SO,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-06-01,T,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-06-01,TMUS,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-06-01,TRX-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,TTWO,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-06-01,UPS,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-06-01,USB,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-06-01,V,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-06-01,WFC,0.016666666666666666,Equity,Financials
Combined Equal-Weight,combined,equal_weight,2022-06-01,WMT,0.016666666666666666,Equity,Consumer
Combined Equal-Weight,combined,equal_weight,2022-06-01,XLM-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-06-01,XOM,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-06-01,XRP-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-07-01,ABBV,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-07-01,ABT,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-07-01,ADA-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-07-01,ADBE,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-07-01,AEP,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-07-01,AMD,0.016666666666666666,Equity,Tech
Combined Equal-Weight,combined,equal_weight,2022-07-01,AMGN,0.016666666666666666,Equity,Healthcare
Combined Equal-Weight,combined,equal_weight,2022-07-01,AMT,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-07-01,BA,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-07-01,BCH-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-07-01,BTC-USD,0.016666666666666666,Crypto,Crypto
Combined Equal-Weight,combined,equal_weight,2022-07-01,CAT,0.016666666666666666,Equity,Industrials
Combined Equal-Weight,combined,equal_weight,2022-07-01,CCI,0.016666666666666666,Equity,RealEstate
Combined Equal-Weight,combined,equal_weight,2022-07-01,CMCSA,0.016666666666666666,Equity,Comm
Combined Equal-Weight,combined,equal_weight,2022-07-01,COP,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-07-01,CVX,0.016666666666666666,Equity,Energy
Combined Equal-Weight,combined,equal_weight,2022-07-01,D,0.016666666666666666,Equity,Utilities
Combined Equal-Weight,combined,equal_weight,2022-07-01,DD,0.016666666666666666,Equity,Materials
Combined Equal-Weight,combined,equal_weight,2022-07-01,DIS,0.016666666666666666,Equity,Consumer
